,Ceremony,Film,Award_Count,moviesearch
469,9,"Warner Brothers Studio Music Department, Leo Forbstein, head of department  (Score by Erich Wolfgang Korngold)",1,"warnerbrothersstudiomusicdepartment,leoforbstein,headofdepartment(scorebyerichwolfgangkorngold)"
470,9,"Warner Brothers Studio Music Department, Leo Forbstein, head of department  (Score by Max Steiner)",0,"warnerbrothersstudiomusicdepartment,leoforbstein,headofdepartment(scorebymaxsteiner)"
471,9,"Selznick International Pictures Music Department, Max Steiner, head of department  (Score by Max Steiner)",0,"selznickinternationalpicturesmusicdepartment,maxsteiner,headofdepartment(scorebymaxsteiner)"
472,9,"Paramount Studio Music Department, Boris Morros, head of department  (Score by Werner Janssen)",0,"paramountstudiomusicdepartment,borismorros,headofdepartment(scorebywernerjanssen)"
473,9,"RKO Radio Studio Music Department, Nathaniel Shilkret, head of department  (Score by Nathaniel Shilkret)",0,"rkoradiostudiomusicdepartment,nathanielshilkret,headofdepartment(scorebynathanielshilkret)"
474,9,Music by Walter Donaldson; Lyrics by Harold Adamson,0,musicbywalterdonaldson;lyricsbyharoldadamson
475,9,Music and Lyrics by Cole Porter,0,musicandlyricsbycoleporter
476,9,Music by Louis Alter; Lyrics by Sidney Mitchell,0,musicbylouisalter;lyricsbysidneymitchell
477,9,Music by Arthur Johnston; Lyrics by Johnny Burke,0,musicbyarthurjohnston;lyricsbyjohnnyburke
478,9,Music by Jerome Kern; Lyrics by Dorothy Fields,1,musicbyjeromekern;lyricsbydorothyfields
479,9,Music by Richard A. Whiting; Lyrics by Walter Bullock,0,musicbyricharda.whiting;lyricsbywalterbullock
480,9,Warner Brothers,7,warnerbrothers
481,9,Samuel Goldwyn Productions,1,samuelgoldwynproductions
482,9,Metro-Goldwyn-Mayer,11,metro-goldwyn-mayer
483,9,Metro-Goldwyn-Mayer,11,metro-goldwyn-mayer
484,9,Columbia,2,columbia
485,9,Metro-Goldwyn-Mayer,11,metro-goldwyn-mayer
486,9,Metro-Goldwyn-Mayer,11,metro-goldwyn-mayer
487,9,Cosmopolitan,0,cosmopolitan
488,9,Metro-Goldwyn-Mayer,11,metro-goldwyn-mayer
489,9,Universal,1,universal
490,9,"Walt Disney, Producer",22,"waltdisney,producer"
491,9,Harman-Ising,0,harman-ising
492,9,Paramount,5,paramount
493,9,Warner Brothers,7,warnerbrothers
494,9,"Lewis Lewyn, Producer",0,"lewislewyn,producer"
495,9,Paramount,5,paramount
496,9,"Hal Roach, Producer",2,"halroach,producer"
497,9,Paramount,5,paramount
498,9,"Pete Smith, Producer",2,"petesmith,producer"
499,9,Warner Brothers,7,warnerbrothers
500,9,RKO Radio,1,rkoradio
501,9,Metro-Goldwyn-Mayer,11,metro-goldwyn-mayer
502,9,"20th Century-Fox Studio Sound Department, E. H. Hansen, Sound Director",1,"20thcentury-foxstudiosounddepartment,e.h.hansen,sounddirector"
503,9,"Warner Brothers Studio Sound Department, Nathan Levinson, Sound Director",1,"warnerbrothersstudiosounddepartment,nathanlevinson,sounddirector"
504,9,"United Artists Studio Sound Department, Thomas T. Moulton, Sound Director",2,"unitedartistsstudiosounddepartment,thomast.moulton,sounddirector"
505,9,"Hal Roach Studio Sound Department, Elmer A. Raguse, Sound Director",0,"halroachstudiosounddepartment,elmera.raguse,sounddirector"
506,9,"Columbia Studio Sound Department, John Livadary, Sound Director",2,"columbiastudiosounddepartment,johnlivadary,sounddirector"
507,9,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director",5,"metro-goldwyn-mayerstudiosounddepartment,douglasshearer,sounddirector"
508,9,"Paramount Studio Sound Department, Franklin B. Hansen, Sound Director",1,"paramountstudiosounddepartment,franklinb.hansen,sounddirector"
509,9,"RKO Radio Studio Sound Department, J. O. Aalberg, Sound Director",0,"rkoradiostudiosounddepartment,j.o.aalberg,sounddirector"
510,9,"Universal Studio Sound Department, Homer G. Tasker, Sound Director",0,"universalstudiosounddepartment,homerg.tasker,sounddirector"
511,9,Norman Krasna,1,normankrasna
512,9,William Anthony McGuire,0,williamanthonymcguire
513,9,Robert Hopkins,0,roberthopkins
514,9,"Pierre Collings, Sheridan Gibney",2,"pierrecollings,sheridangibney"
515,9,Adele Comandini,0,adelecomandini
516,9,"Frances Goodrich, Albert Hackett",0,"francesgoodrich,alberthackett"
517,9,Sidney Howard,1,sidneyhoward
518,9,Robert Riskin,1,robertriskin
519,9,"Eric Hatch, Morris Ryskind",0,"erichatch,morrisryskind"
520,9,"Pierre Collings, Sheridan Gibney",2,"pierrecollings,sheridangibney"
521,9,,0,
522,9,The Garden of Allah,1,thegardenofallah
523,10,Conquest,0,conquest
524,10,A Star Is Born,1,astarisborn
525,10,Night Must Fall,0,nightmustfall
526,10,The Life of Emile Zola,1,thelifeofemilezola
527,10,Captains Courageous,1,captainscourageous
528,10,The Awful Truth,0,theawfultruth
529,10,The Hurricane,0,thehurricane
530,10,The Life of Emile Zola,1,thelifeofemilezola
531,10,Lost Horizon,0,losthorizon
532,10,Topper,0,topper
533,10,The Awful Truth,0,theawfultruth
534,10,Camille,0,camille
535,10,A Star Is Born,1,astarisborn
536,10,The Good Earth,1,thegoodearth
537,10,Stella Dallas,0,stelladallas
538,10,In Old Chicago,1,inoldchicago
539,10,Stage Door,0,stagedoor
540,10,Stella Dallas,0,stelladallas
541,10,Dead End,0,deadend
542,10,Night Must Fall,0,nightmustfall
543,10,"Cedric Gibbons, William Horning",0,"cedricgibbons,williamhorning"
544,10,Carroll Clark,0,carrollclark
545,10,Richard Day,3,richardday
546,10,Wiard Ihnen,0,wiardihnen
547,10,Anton Grot,0,antongrot
548,10,Stephen Goosson,1,stephengoosson
549,10,John Victor Mackay,0,johnvictormackay
550,10,Lyle Wheeler,1,lylewheeler
551,10,"Hans Dreier, Roland Anderson",0,"hansdreier,rolandanderson"
552,10,Alexander Toluboff,0,alexandertoluboff
553,10,"William S. Darling, David Hall",0,"williams.darling,davidhall"
554,10,Jack Otterson,0,jackotterson
555,10,Robert Webb,1,robertwebb
556,10,Russ Saunders,0,russsaunders
557,10,"C. C. Coleman, Jr.",0,"c.c.coleman,jr."
558,10,Hal Walker,0,halwalker
559,10,Eric Stacey,0,ericstacey
560,10,Gregg Toland,1,greggtoland
561,10,Karl Freund,1,karlfreund
562,10,Joseph Valentine,0,josephvalentine
563,10,The Finale number from Varsity Show,0,thefinalenumberfromvarsityshow
564,10,"Too Marvelous for Words number from Ready, Willing and Able",0,"toomarvelousforwordsnumberfromready,willingandable"
565,10,All God's Children Got Rhythm number from A Day at the Races,0,allgod'schildrengotrhythmnumberfromadayattheraces
566,10,Swing Is Here to Stay number from Ali Baba Goes to Town,0,swingisheretostaynumberfromalibabagoestotown
567,10,Prince Igor Suite number from Thin Ice,0,princeigorsuitenumberfromthinice
568,10,Fun House number from A Damsel in Distress,1,funhousenumberfromadamselindistress
569,10,Luau number from Waikiki Wedding,0,luaunumberfromwaikikiwedding
570,10,Leo McCarey,3,leomccarey
571,10,Sidney Franklin,0,sidneyfranklin
572,10,William Dieterle,0,williamdieterle
573,10,Gregory La Cava,0,gregorylacava
574,10,William Wellman,0,williamwellman
575,10,Al Clark,0,alclark
576,10,Elmo Veron,0,elmoveron
577,10,Basil Wrangell,0,basilwrangell
578,10,"Gene Havlick, Gene Milford",1,"genehavlick,genemilford"
579,10,Bernard W. Burton,0,bernardw.burton
580,10,"Samuel Goldwyn Studio Music Department, Alfred Newman, head of department  (Score by Alfred Newman)",0,"samuelgoldwynstudiomusicdepartment,alfrednewman,headofdepartment(scorebyalfrednewman)"
581,10,"20th Century-Fox Studio Music Department, Louis Silvers, head of department  (no composer credit)",0,"20thcentury-foxstudiomusicdepartment,louissilvers,headofdepartment(nocomposercredit)"
582,10,"Warner Brothers Studio Music Department, Leo Forbstein, head of department  (Score by Max Steiner)",0,"warnerbrothersstudiomusicdepartment,leoforbstein,headofdepartment(scorebymaxsteiner)"
583,10,"Columbia Studio Music Department, Morris Stoloff, head of department  (Score by Dimitri Tiomkin)",0,"columbiastudiomusicdepartment,morrisstoloff,headofdepartment(scorebydimitritiomkin)"
584,10,"Principal Productions, Dr. Hugo Riesenfeld, musical director  (Score by Dr. Hugo Riesenfeld)",0,"principalproductions,dr.hugoriesenfeld,musicaldirector(scorebydr.hugoriesenfeld)"
585,10,"Metro-Goldwyn-Mayer Studio Music Department, Nat W. Finston, head of department  (Score by Herbert Stothart)",0,"metro-goldwyn-mayerstudiomusicdepartment,natw.finston,headofdepartment(scorebyherbertstothart)"
586,10,"Universal Studio Music Department, Charles Previn, head of department  (no composer credit)",1,"universalstudiomusicdepartment,charlesprevin,headofdepartment(nocomposercredit)"
587,10,"Republic Studio Music Department, Alberto Colombo, head of department  (Score by Alberto Colombo)",0,"republicstudiomusicdepartment,albertocolombo,headofdepartment(scorebyalbertocolombo)"
588,10,"Selznick International Pictures Music Department, Alfred Newman, musical director  (Score by Alfred Newman)",0,"selznickinternationalpicturesmusicdepartment,alfrednewman,musicaldirector(scorebyalfrednewman)"
589,10,"RKO Radio Studio Music Department, Roy Webb, musical director  (Score by Roy Webb)",0,"rkoradiostudiomusicdepartment,roywebb,musicaldirector(scorebyroywebb)"
590,10,"Walt Disney Studio Music Department, Leigh Harline, head of department  (Score by Frank Churchill, Leigh Harline and Paul J. Smith)",0,"waltdisneystudiomusicdepartment,leighharline,headofdepartment(scorebyfrankchurchill,leighharlineandpaulj.smith)"
591,10,"Grand National Studio Music Department, C. Bakaleinikoff, musical director  (Score by Victor Schertzinger)",0,"grandnationalstudiomusicdepartment,c.bakaleinikoff,musicaldirector(scorebyvictorschertzinger)"
592,10,"Paramount Studio Music Department, Boris Morros, head of department  (Score by W. Franke Harling and Milan Roder)",0,"paramountstudiomusicdepartment,borismorros,headofdepartment(scorebyw.frankeharlingandmilanroder)"
593,10,"Hal Roach Studio Music Department, Marvin Hatley, head of department  (Score by Marvin Hatley)",0,"halroachstudiomusicdepartment,marvinhatley,headofdepartment(scorebymarvinhatley)"
594,10,Music by Harry Warren; Lyrics by Al Dubin,1,musicbyharrywarren;lyricsbyaldubin
595,10,Music and Lyrics by Harry Owens,1,musicandlyricsbyharryowens
596,10,Music by Sammy Fain; Lyrics by Lew Brown,0,musicbysammyfain;lyricsbylewbrown
597,10,Music by George Gershwin; Lyrics by Ira Gershwin,0,musicbygeorgegershwin;lyricsbyiragershwin
598,10,Music by Frederick Hollander; Lyrics by Leo Robin,0,musicbyfrederickhollander;lyricsbyleorobin
599,10,Columbia,2,columbia
600,10,Metro-Goldwyn-Mayer,11,metro-goldwyn-mayer
601,10,Samuel Goldwyn Productions,1,samuelgoldwynproductions
602,10,Metro-Goldwyn-Mayer,11,metro-goldwyn-mayer
603,10,20th Century-Fox,3,20thcentury-fox
604,10,Warner Brothers,7,warnerbrothers
605,10,Columbia,2,columbia
606,10,Universal,1,universal
607,10,RKO Radio,1,rkoradio
608,10,Selznick International Pictures,2,selznickinternationalpictures
609,10,Paramount,5,paramount
610,10,"Charles Mintz, Producer",0,"charlesmintz,producer"
611,10,"Walt Disney, Producer",22,"waltdisney,producer"
612,10,Warner Brothers,7,warnerbrothers
613,10,"Pete Smith, Producer",2,"petesmith,producer"
614,10,Paramount,5,paramount
615,10,Metro-Goldwyn-Mayer,11,metro-goldwyn-mayer
616,10,Skibo Productions,1,skiboproductions
617,10,"Pete Smith, Producer",2,"petesmith,producer"
618,10,RKO Radio,1,rkoradio
619,10,RKO Radio,1,rkoradio
620,10,Metro-Goldwyn-Mayer,11,metro-goldwyn-mayer
621,10,"Grand National Studio Sound Department, A. E. Kaye, Sound Director",0,"grandnationalstudiosounddepartment,a.e.kaye,sounddirector"
622,10,"RKO Radio Studio Sound Department, John Aalberg, Sound Director",0,"rkoradiostudiosounddepartment,johnaalberg,sounddirector"
623,10,"United Artists Studio Sound Department, Thomas T. Moulton, Sound Director",2,"unitedartistsstudiosounddepartment,thomast.moulton,sounddirector"
624,10,"20th Century-Fox Studio Sound Department, E. H. Hansen, Sound Director",1,"20thcentury-foxstudiosounddepartment,e.h.hansen,sounddirector"
625,10,"Warner Brothers Studio Sound Department, Nathan Levinson, Sound Director",1,"warnerbrothersstudiosounddepartment,nathanlevinson,sounddirector"
626,10,"Columbia Studio Sound Department, John Livadary, Sound Director",2,"columbiastudiosounddepartment,johnlivadary,sounddirector"
627,10,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director",5,"metro-goldwyn-mayerstudiosounddepartment,douglasshearer,sounddirector"
628,10,"Universal Studio Sound Department, Homer G. Tasker, Sound Director",0,"universalstudiosounddepartment,homerg.tasker,sounddirector"
629,10,"Hal Roach Studio Sound Department, Elmer A. Raguse, Sound Director",0,"halroachstudiosounddepartment,elmera.raguse,sounddirector"
630,10,"Paramount Studio Sound Department, Loren L. Ryder, Sound Director",0,"paramountstudiosounddepartment,lorenl.ryder,sounddirector"
631,10,Robert Lord,1,robertlord
632,10,Niven Busch,0,nivenbusch
633,10,"Heinz Herald, Geza Herczeg",0,"heinzherald,gezaherczeg"
634,10,Hans Kraly,0,hanskraly
635,10,"William A. Wellman, Robert Carson",1,"williama.wellman,robertcarson"
636,10,Vina Delmar,0,vinadelmar
637,10,"John Lee Mahin, Marc Connelly, Dale Van Every",0,"johnleemahin,marcconnelly,dalevanevery"
638,10,"Norman Reilly Raine, Heinz Herald, Geza Herczeg",1,"normanreillyraine,heinzherald,gezaherczeg"
639,10,"Morris Ryskind, Anthony Veiller",0,"morrisryskind,anthonyveiller"
640,10,"Dorothy Parker, Alan Campbell, Robert Carson",0,"dorothyparker,alancampbell,robertcarson"
641,10,,0,
642,10,"""Charlie McCarthy""",1,"""charliemccarthy"""
643,10,,0,
644,10,A Star Is Born,1,astarisborn
645,10,,0,
646,11,Algiers,0,algiers
647,11,Angels with Dirty Faces,0,angelswithdirtyfaces
648,11,The Citadel,0,thecitadel
649,11,Pygmalion,0,pygmalion
650,11,Boys Town,1,boystown
651,11,Kentucky,1,kentucky
652,11,Four Daughters,0,fourdaughters
653,11,Algiers,0,algiers
654,11,Marie Antoinette,0,marieantoinette
655,11,If I Were King,0,ifiwereking
656,11,White Banners,0,whitebanners
657,11,Jezebel,2,jezebel
658,11,Pygmalion,0,pygmalion
659,11,Marie Antoinette,0,marieantoinette
660,11,Three Comrades,0,threecomrades
661,11,Jezebel,2,jezebel
662,11,Of Human Hearts,0,ofhumanhearts
663,11,Merrily We Live,0,merrilywelive
664,11,You Can't Take It with You,0,youcan'ttakeitwithyou
665,11,The Great Waltz,0,thegreatwaltz
666,11,Carl J. Weyl,1,carlj.weyl
667,11,Lyle Wheeler,1,lylewheeler
668,11,"Bernard Herzbrun, Boris Leven",0,"bernardherzbrun,borisleven"
669,11,Alexander Toluboff,0,alexandertoluboff
670,11,Van Nest Polglase,0,vannestpolglase
671,11,Richard Day,3,richardday
672,11,"Stephen Goosson, Lionel Banks",0,"stephengoosson,lionelbanks"
673,11,"Hans Dreier, John Goodman",0,"hansdreier,johngoodman"
674,11,Jack Otterson,0,jackotterson
675,11,Cedric Gibbons,0,cedricgibbons
676,11,Charles D. Hall,0,charlesd.hall
677,11,James Wong Howe,2,jameswonghowe
678,11,"Ernest Miller, Harry Wild",0,"ernestmiller,harrywild"
679,11,Victor Milner,1,victormilner
680,11,Joseph Ruttenberg,4,josephruttenberg
681,11,Ernest Haller,0,ernesthaller
682,11,Joseph Valentine,0,josephvalentine
683,11,Norbert Brodine,0,norbertbrodine
684,11,Peverell Marley,0,peverellmarley
685,11,Robert de Grasse,0,robertdegrasse
686,11,Joseph Walker,0,josephwalker
687,11,Leon Shamroy,4,leonshamroy
688,11,Michael Curtiz,1,michaelcurtiz
689,11,Norman Taurog,1,normantaurog
690,11,King Vidor,0,kingvidor
691,11,Michael Curtiz,1,michaelcurtiz
692,11,Frank Capra,3,frankcapra
693,11,Ralph Dawson,3,ralphdawson
694,11,Barbara McLean,1,barbaramclean
695,11,Tom Held,0,tomheld
696,11,Tom Held,0,tomheld
697,11,Gene Havlick,0,genehavlick
698,11,Erich Wolfgang Korngold,1,erichwolfgangkorngold
699,11,Victor Young,1,victoryoung
700,11,Marvin Hatley,0,marvinhatley
701,11,Werner Janssen,0,wernerjanssen
702,11,Victor Young,1,victoryoung
703,11,Alfred Newman,7,alfrednewman
704,11,Richard Hageman,0,richardhageman
705,11,Herbert Stothart,1,herbertstothart
706,11,Russell Bennett,0,russellbennett
707,11,Louis Silvers,0,louissilvers
708,11,Franz Waxman,2,franzwaxman
709,11,Alfred Newman,7,alfrednewman
710,11,Victor Baravalle,0,victorbaravalle
711,11,"Morris Stoloff, Gregory Stone",0,"morrisstoloff,gregorystone"
712,11,Alfred Newman,7,alfrednewman
713,11,Max Steiner,2,maxsteiner
714,11,"Charles Previn, Frank Skinner",0,"charlesprevin,frankskinner"
715,11,Cy Feuer,0,cyfeuer
716,11,Herbert Stothart,1,herbertstothart
717,11,Marvin Hatley,0,marvinhatley
718,11,Boris Morros,0,borismorros
719,11,Franz Waxman,2,franzwaxman
720,11,Music by Edward Ward; Lyrics by Chet Forrest and Bob Wright,0,musicbyedwardward;lyricsbychetforrestandbobwright
721,11,Music and Lyrics by Irving Berlin,1,musicandlyricsbyirvingberlin
722,11,Music by Lionel Newman; Lyrics by Arthur Quenzer,0,musicbylionelnewman;lyricsbyarthurquenzer
723,11,Music and Lyrics by Johnny Marvin,0,musicandlyricsbyjohnnymarvin
724,11,Music by Harry Warren; Lyrics by Johnny Mercer,1,musicbyharrywarren;lyricsbyjohnnymercer
725,11,Music by Phil Charig; Lyrics by Arthur Quenzer,0,musicbyphilcharig;lyricsbyarthurquenzer
726,11,Music by Ben Oakland; Lyrics by Oscar Hammerstein II,0,musicbybenoakland;lyricsbyoscarhammersteinii
727,11,Music by Jimmy McHugh; Lyrics by Harold Adamson,0,musicbyjimmymchugh;lyricsbyharoldadamson
728,11,Music and Lyrics by Irving Berlin,1,musicandlyricsbyirvingberlin
729,11,Music by Ralph Rainger; Lyrics by Leo Robin,1,musicbyralphrainger;lyricsbyleorobin
730,11,Warner Brothers-First National,0,warnerbrothers-firstnational
731,11,20th Century-Fox,3,20thcentury-fox
732,11,Metro-Goldwyn-Mayer,11,metro-goldwyn-mayer
733,11,Metro-Goldwyn-Mayer,11,metro-goldwyn-mayer
734,11,Warner Brothers-First National,0,warnerbrothers-firstnational
735,11,Realization D'Art Cinematographique,0,realizationd'artcinematographique
736,11,Warner Brothers,7,warnerbrothers
737,11,Metro-Goldwyn-Mayer,11,metro-goldwyn-mayer
738,11,Metro-Goldwyn-Mayer,11,metro-goldwyn-mayer
739,11,Columbia,2,columbia
740,11,"Walt Disney, Producer",22,"waltdisney,producer"
741,11,"Walt Disney, Producer",22,"waltdisney,producer"
742,11,"Walt Disney, Producer",22,"waltdisney,producer"
743,11,Paramount,5,paramount
744,11,"Walt Disney, Producer",22,"waltdisney,producer"
745,11,Metro-Goldwyn-Mayer,11,metro-goldwyn-mayer
746,11,Metro-Goldwyn-Mayer,11,metro-goldwyn-mayer
747,11,20th Century-Fox,3,20thcentury-fox
748,11,Warner Brothers,7,warnerbrothers
749,11,Warner Brothers,7,warnerbrothers
750,11,Metro-Goldwyn-Mayer,11,metro-goldwyn-mayer
751,11,"Republic Studio Sound Department, Charles L. Lootens, Sound Director",0,"republicstudiosounddepartment,charlesl.lootens,sounddirector"
752,11,"United Artists Studio Sound Department, Thomas T. Moulton, Sound Director",2,"unitedartistsstudiosounddepartment,thomast.moulton,sounddirector"
753,11,"Warner Brothers Studio Sound Department, Nathan Levinson, Sound Director",1,"warnerbrothersstudiosounddepartment,nathanlevinson,sounddirector"
754,11,"Paramount Studio Sound Department, Loren L. Ryder, Sound Director",0,"paramountstudiosounddepartment,lorenl.ryder,sounddirector"
755,11,"Hal Roach Studio Sound Department, Elmer A. Raguse, Sound Director",0,"halroachstudiosounddepartment,elmera.raguse,sounddirector"
756,11,"20th Century-Fox Studio Sound Department, Edmund H. Hansen, Sound Director",0,"20thcentury-foxstudiosounddepartment,edmundh.hansen,sounddirector"
757,11,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director",5,"metro-goldwyn-mayerstudiosounddepartment,douglasshearer,sounddirector"
758,11,"Universal Studio Sound Department, Bernard B. Brown, Sound Director",1,"universalstudiosounddepartment,bernardb.brown,sounddirector"
759,11,"RKO Radio Studio Sound Department, John Aalberg, Sound Director",0,"rkoradiostudiosounddepartment,johnaalberg,sounddirector"
760,11,"Columbia Studio Sound Department, John Livadary, Sound Director",2,"columbiastudiosounddepartment,johnlivadary,sounddirector"
